NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand,NbVoix,RapportExprimes,RapportInscrits,Elu,CodCirc,CodDept,CodeReg,LibCirElec,NbSap,CodReg,CodDpt,CodCirc2
4,KIEFFER,Antoine,M.,RN,Rassemblement National,23707,"30,96","22,68",QUALIF T2,2202,22,53,2ème circonscription,1,53,22,22002
5,BERVILLE,Hervé,M.,ENS,Ensemble ! (Majorité présidentielle),25730,"33,61","24,62",QUALIF T2,2202,22,53,2ème circonscription,1,53,22,22002
6,HERBLIN,Lucie,Mme,EXG,Extrême gauche,636,"0,83","0,61",NON,2202,22,53,2ème circonscription,1,53,22,22002
1,LE FUR,Corentin,M.,LR,Les Républicains,20520,"31,96","22,95",QUALIF T2,2203,22,53,3ème circonscription,1,53,22,22003
2,ROUXEL,Emmanuel,M.,REG,Régionaliste,178,"0,28","0,20",NON,2203,22,53,3ème circonscription,1,53,22,22003
3,RAVARD,Antoine,M.,UG,Union de la gauche,14717,"22,92","16,46",QUALIF T2,2203,22,53,3ème circonscription,1,53,22,22003
4,GATIEN,Gabrielle,Mme,DIV,Divers,426,"0,66","0,48",NON,2203,22,53,3ème circonscription,1,53,22,22003
5,CLEMENT,Lucas,M.,ENS,Ensemble ! (Majorité présidentielle),9127,"14,21","10,21",NON,2203,22,53,3ème circonscription,1,53,22,22003
6,TYLI,Bryan,M.,REG,Régionaliste,447,"0,70","0,50",NON,2203,22,53,3ème circonscription,1,53,22,22003
7,LAMOUR,Jean-Pierre,M.,EXG,Extrême gauche,451,"0,70","0,50",NON,2203,22,53,3ème circonscription,1,53,22,22003
8,DE MELLON,Odile,Mme,RN,Rassemblement National,18345,"28,57","20,52",QUALIF T2,2203,22,53,3ème circonscription,1,53,22,22003
1,LUDE,Noël,M.,RN,Rassemblement National,19700,"34,30","24,15",QUALIF T2,2204,22,53,4ème circonscription,1,53,22,22004
2,JOBIC,Cyril,M.,ENS,Ensemble ! (Majorité présidentielle),17555,"30,56","21,52",QUALIF T2,2204,22,53,4ème circonscription,1,53,22,22004
3,LE MEN,Danielle,Mme,REC,Reconquête !,854,"1,49","1,05",NON,2204,22,53,4ème circonscription,1,53,22,22004
4,LIRONCOURT,Sylvie,Mme,EXG,Extrême gauche,1505,"2,62","1,85",NON,2204,22,53,4ème circonscription,1,53,22,22004
5,LEPVRAUD,Murielle,Mme,UG,Union de la gauche,17826,"31,03","21,85",QUALIF T2,2204,22,53,4ème circonscription,1,53,22,22004
1,LE BOULANGER,Jean-Yves,M.,RN,Rassemblement National,22668,"29,08","21,04",QUALIF T2,2205,22,53,5ème circonscription,1,53,22,22005
2,GUÉGUEN,Yann,M.,EXG,Extrême gauche,1953,"2,51","1,81",NON,2205,22,53,5ème circonscription,1,53,22,22005
3,BOTHOREL,Eric,M.,ENS,Ensemble ! (Majorité présidentielle),29479,"37,81","27,36",QUALIF T2,2205,22,53,5ème circonscription,1,53,22,22005
4,LEMAITRE,Marielle,Mme,UG,Union de la gauche,23858,"30,60","22,14",QUALIF T2,2205,22,53,5ème circonscription,1,53,22,22005
1,LE MEUR,Annaïg,Mme,ENS,Ensemble ! (Majorité présidentielle),22422,"33,00","24,28",QUALIF T2,2901,29,53,1ère circonscription,1,53,29,29001
2,LEBERT,Grégory,M.,UG,Union de la gauche,22303,"32,83","24,15",QUALIF T2,2901,29,53,1ère circonscription,1,53,29,29001
3,HERMAN,France,Mme,REC,Reconquête !,620,"0,91","0,67",NON,2901,29,53,1ère circonscription,1,53,29,29001
4,HÉNAFF,Christel,Mme,RN,Rassemblement National,16083,"23,67","17,42",QUALIF T2,2901,29,53,1ère circonscription,1,53,29,29001
5,LE GRAND,Alain,M.,LR,Les Républicains,5652,"8,32","6,12",NON,2901,29,53,1ère circonscription,1,53,29,29001
6,HARDY,Serge,M.,EXG,Extrême gauche,858,"1,26","0,93",NON,2901,29,53,1ère circonscription,1,53,29,29001
1,BRÉHIER,Tristan,M.,ENS,Ensemble ! (Majorité présidentielle),9105,"17,04","11,65",NON,2902,29,53,2ème circonscription,1,53,29,29002
2,HENRY,Geneviève,Mme,ECO,Ecologistes,1131,"2,12","1,45",NON,2902,29,53,2ème circonscription,1,53,29,29002
3,LARSONNEUR,Jean-Charles,M.,DVC,Divers centre,9874,"18,48","12,63",QUALIF T2,2902,29,53,2ème circonscription,1,53,29,29002
4,HOUARD,Françoise,Mme,LR,Les Républicains,1444,"2,70","1,85",NON,2902,29,53,2ème circonscription,1,53,29,29002
5,ROUSSEAU,Alain,M.,REC,Reconquête !,373,"0,70","0,48",NON,2902,29,53,2ème circonscription,1,53,29,29002
6,HITA,Melvyn,M.,EXG,Extrême gauche,172,"0,32","0,22",NON,2902,29,53,2ème circonscription,1,53,29,29002
7,CADALEN,Pierre-Yves,M.,UG,Union de la gauche,18850,"35,28","24,12",QUALIF T2,2902,29,53,2ème circonscription,1,53,29,29002
8,KERVELLA,Denis,M.,RN,Rassemblement National,12065,"22,58","15,44",QUALIF T2,2902,29,53,2ème circonscription,1,53,29,29002
9,COLLARD,Rémy,M.,EXG,Extrême gauche,357,"0,67","0,46",NON,2902,29,53,2ème circonscription,1,53,29,29002
10,KOFFI,Martial,M.,EXD,Extrême droite,55,"0,10","0,07",NON,2902,29,53,2ème circonscription,1,53,29,29002
1,COLINET,Annie,Mme,DIV,Divers,293,"0,44","0,31",NON,2903,29,53,3ème circonscription,1,53,29,29003
2,LE GAC,Didier,M.,ENS,Ensemble ! (Majorité présidentielle),26139,"38,92","27,85",QUALIF T2,2903,29,53,3ème circonscription,1,53,29,29003
3,DONVAL,Martine,Mme,RN,Rassemblement National,18627,"27,74","19,85",QUALIF T2,2903,29,53,3ème circonscription,1,53,29,29003
4,SMOLARZ,Pierre,M.,UG,Union de la gauche,18074,"26,91","19,26",QUALIF T2,2903,29,53,3ème circonscription,1,53,29,29003
5,MULLER,Matthieu,M.,EXG,Extrême gauche,742,"1,10","0,79",NON,2903,29,53,3ème circonscription,1,53,29,29003
6,PERROT,Ronan,M.,REC,Reconquête !,427,"0,64","0,45",NON,2903,29,53,3ème circonscription,1,53,29,29003
7,THOMAS,Marie-Louise,Mme,DSV,Droite souverainiste,1050,"1,56","1,12",NON,2903,29,53,3ème circonscription,1,53,29,29003
8,FAVE,Hélène,Mme,REG,Régionaliste,1808,"2,69","1,93",NON,2903,29,53,3ème circonscription,1,53,29,29003
1,BLOSSE,Patricia,Mme,EXG,Extrême gauche,942,"1,55","1,12",NON,2904,29,53,4ème circonscription,1,53,29,29004
2,BIHOUEE,Tony,M.,RN,Rassemblement National,15690,"25,86","18,60",QUALIF T2,2904,29,53,4ème circonscription,1,53,29,29004
3,LE BRUN,Agnès,Mme,DVD,Divers droite,6697,"11,04","7,94",NON,2904,29,53,4ème circonscription,1,53,29,29004
4,VULPIANI,Sylvaine,Mme,UG,Union de la gauche,18765,"30,92","22,24",QUALIF T2,2904,29,53,4ème circonscription,1,53,29,29004
5,LE FEUR,Sandrine,Mme,ENS,Ensemble ! (Majorité présidentielle),18586,"30,63","22,03",QUALIF T2,2904,29,53,4ème circonscription,1,53,29,29004
1,BRIANT,Félix,M.,LR,Les Républicains,7943,"11,16","8,04",NON,2905,29,53,5ème circonscription,1,53,29,29005
2,MARTIN,Alexandre,M.,DSV,Droite souverainiste,641,"0,90","0,65",NON,2905,29,53,5ème circonscription,1,53,29,29005
3,THOMAÏDIS,Renée,Mme,RN,Rassemblement National,18884,"26,53","19,12",QUALIF T2,2905,29,53,5ème circonscription,1,53,29,29005
4,MELCHIOR,Graziella,Mme,ENS,Ensemble ! (Majorité présidentielle),21567,"30,30","21,84",QUALIF T2,2905,29,53,5ème circonscription,1,53,29,29005
5,BERROU,Marcel,M.,REG,Régionaliste,1807,"2,54","1,83",NON,2905,29,53,5ème circonscription,1,53,29,29005
6,LERESTIF,Dominique,M.,DVC,Divers centre,402,"0,56","0,41",NON,2905,29,53,5ème circonscription,1,53,29,29005
7,GRELAUD,Gladys,Mme,UG,Union de la gauche,19371,"27,22","19,62",QUALIF T2,2905,29,53,5ème circonscription,1,53,29,29005
8,CAJEAN,Christian,M.,EXG,Extrême gauche,553,"0,78","0,56",NON,2905,29,53,5ème circonscription,1,53,29,29005
1,LE FUR,Patrick,M.,RN,Rassemblement National,19671,"30,21","21,48",QUALIF T2,2906,29,53,6ème circonscription,1,53,29,29006
2,CROUAN,Erwan,M.,ENS,Ensemble ! (Majorité présidentielle),18223,"27,99","19,90",QUALIF T2,2906,29,53,6ème circonscription,1,53,29,29006
3,CARAYON,Evelyne,Mme,REC,Reconquête !,637,"0,98","0,70",NON,2906,29,53,6ème circonscription,1,53,29,29006
4,CORDIER,Philippe,M.,EXG,Extrême gauche,753,"1,16","0,82",NON,2906,29,53,6ème circonscription,1,53,29,29006
5,DELFERRIERE,Kenny,M.,EXG,Extrême gauche,360,"0,55","0,39",NON,2906,29,53,6ème circonscription,1,53,29,29006
6,THOMIN,Mélanie,Mme,UG,Union de la gauche,24664,"37,88","26,93",QUALIF T2,2906,29,53,6ème circonscription,1,53,29,29006
7,PERENNEC,Tugdal,M.,DVG,Divers gauche,808,"1,24","0,88",NON,2906,29,53,6ème circonscription,1,53,29,29006
1,TANGUY,Liliana,Mme,ENS,Ensemble ! (Majorité présidentielle),18709,"30,66","22,35",QUALIF T2,2907,29,53,7ème circonscription,1,53,29,29007
2,ALANOU,Annick,Mme,RN,Rassemblement National,15927,"26,10","19,03",QUALIF T2,2907,29,53,7ème circonscription,1,53,29,29007
3,RAHER,Marc,M.,LR,Les Républicains,4470,"7,32","5,34",NON,2907,29,53,7ème circonscription,1,53,29,29007
4,MALET,Aela,Mme,REG,Régionaliste,1135,"1,86","1,36",NON,2907,29,53,7ème circonscription,1,53,29,29007
5,TANGUY,Jacques,M.,DVC,Divers centre,861,"1,41","1,03",NON,2907,29,53,7ème circonscription,1,53,29,29007
6,DEBLIQUI,Régis,M.,EXG,Extrême gauche,972,"1,59","1,16",NON,2907,29,53,7ème circonscription,1,53,29,29007
7,HARVINDER,Jugdeep,Mme,UG,Union de la gauche,18952,"31,06","22,64",QUALIF T2,2907,29,53,7ème circonscription,1,53,29,29007
1,LE BON,Thomas,M.,UG,Union de la gauche,11768,"18,12","12,83",QUALIF T2,2908,29,53,8ème circonscription,1,53,29,29008
2,MIOSSEC,Sébastien,M.,DVG,Divers gauche,14399,"22,17","15,70",QUALIF T2,2908,29,53,8ème circonscription,1,53,29,29008
3,MOREL,Anne,Mme,EXG,Extrême gauche,741,"1,14","0,81",NON,2908,29,53,8ème circonscription,1,53,29,29008
4,BALANANT,Erwan,M.,ENS,Ensemble ! (Majorité présidentielle),18031,"27,76","19,65",QUALIF T2,2908,29,53,8ème circonscription,1,53,29,29008
5,PEREZ,Christian,M.,RN,Rassemblement National,20003,"30,80","21,80",QUALIF T2,2908,29,53,8ème circonscription,1,53,29,29008
1,MESMEUR,Marie,Mme,UG,Union de la gauche,28467,"42,31","30,18",QUALIF T2,3501,35,53,1ère circonscription,1,53,35,35001
2,VASQUEZ,Rosa,Mme,DVG,Divers gauche,347,"0,52","0,37",NON,3501,35,53,1ère circonscription,1,53,35,35001
3,LE GALL,Joëlle,Mme,LR,Les Républicains,3372,"5,01","3,57",NON,3501,35,53,1ère circonscription,1,53,35,35001
4,MATHIEU,Frédéric,M.,DVG,Divers gauche,8,"0,01","0,01",NON,3501,35,53,1ère circonscription,1,53,35,35001
5,BOUCHER,Nicolas,M.,ENS,Ensemble ! (Majorité présidentielle),21453,"31,88","22,74",QUALIF T2,3501,35,53,1ère circonscription,1,53,35,35001
6,HAMON,Valérie,Mme,EXG,Extrême gauche,875,"1,30","0,93",NON,3501,35,53,1ère circonscription,1,53,35,35001
7,REY DU BOISSIEU,Jeanne,Mme,RN,Rassemblement National,11878,"17,65","12,59",QUALIF T2,3501,35,53,1ère circonscription,1,53,35,35001
8,GIRARD,Sébastien,M.,REG,Régionaliste,887,"1,32","0,94",NON,3501,35,53,1ère circonscription,1,53,35,35001
1,DEFRANCE,Florence,Mme,EXG,Extrême gauche,746,"0,99","0,75",NON,3502,35,53,2ème circonscription,1,53,35,35002
2,DECOURCELLE,Christophe,M.,LR,Les Républicains,5218,"6,93","5,22",NON,3502,35,53,2ème circonscription,1,53,35,35002
3,MAILLART-MÉHAIGNERIE,Laurence,Mme,ENS,Ensemble ! (Majorité présidentielle),25792,"34,24","25,82",QUALIF T2,3502,35,53,2ème circonscription,1,53,35,35002
4,VANHAECKE,Bérénice,Mme,RN,Rassemblement National,13130,"17,43","13,14",QUALIF T2,3502,35,53,2ème circonscription,1,53,35,35002
5,LAHAIS,Tristan,M.,UG,Union de la gauche,30361,"40,31","30,39",QUALIF T2,3502,35,53,2ème circonscription,1,53,35,35002
6,HANNE,Olivier,M.,ECO,Ecologistes,71,"0,09","0,07",NON,3502,35,53,2ème circonscription,1,53,35,35002
1,D'ORSANNE,Virginie,Mme,RN,Rassemblement National,18850,"28,12","20,19",QUALIF T2,3503,35,53,3ème circonscription,1,53,35,35003
2,FAILLÉ,Charlotte,Mme,ENS,Ensemble ! (Majorité présidentielle),19919,"29,71","21,33",QUALIF T2,3503,35,53,3ème circonscription,1,53,35,35003
3,AMISSE,Jean-Louis,M.,EXG,Extrême gauche,802,"1,20","0,86",NON,3503,35,53,3ème circonscription,1,53,35,35003
4,ROUAUX,Claudia,Mme,UG,Union de la gauche,24649,"36,77","26,40",QUALIF T2,3503,35,53,3ème circonscription,1,53,35,35003
5,GUIHARD,Mathieu,M.,REG,Régionaliste,1132,"1,69","1,21",NON,3503,35,53,3ème circonscription,1,53,35,35003
6,ROULET,Victor,M.,DVD,Divers droite,1688,"2,52","1,81",NON,3503,35,53,3ème circonscription,1,53,35,35003
1,HUBERT,Sophie,Mme,DSV,Droite souverainiste,985,"1,43","1,01",NON,3504,35,53,4ème circonscription,1,53,35,35004
2,CHIRAZI,Sandra,Mme,EXG,Extrême gauche,868,"1,26","0,89",NON,3504,35,53,4ème circonscription,1,53,35,35004
3,FRANÇOIS,Jacques,M.,RN,Rassemblement National,22275,"32,30","22,80",QUALIF T2,3504,35,53,4ème circonscription,1,53,35,35004
4,HIGNET,Mathilde,Mme,UG,Union de la gauche,22139,"32,10","22,66",QUALIF T2,3504,35,53,4ème circonscription,1,53,35,35004
5,GILBERT,Jeremy,M.,LR,Les Républicains,6103,"8,85","6,25",NON,3504,35,53,4ème circonscription,1,53,35,35004
6,PATAULT,Anne,Mme,ENS,Ensemble ! (Majorité présidentielle),16595,"24,06","16,99",QUALIF T2,3504,35,53,4ème circonscription,1,53,35,35004
1,RENAULT,Gilles,M.,UG,Union de la gauche,20200,"25,85","18,10",QUALIF T2,3505,35,53,5ème circonscription,1,53,35,35005
2,JARNY,Christelle,Mme,EXG,Extrême gauche,1493,"1,91","1,34",NON,3505,35,53,5ème circonscription,1,53,35,35005
3,GILOIS,Françoise,Mme,RN,Rassemblement National,23298,"29,82","20,88",QUALIF T2,3505,35,53,5ème circonscription,1,53,35,35005
4,LE NABOUR,Christine,Mme,ENS,Ensemble ! (Majorité présidentielle),33147,"42,42","29,70",QUALIF T2,3505,35,53,5ème circonscription,1,53,35,35005
1,HUBERT,Ludovic,M.,EXG,Extrême gauche,839,"1,30","0,93",NON,3506,35,53,6ème circonscription,1,53,35,35006
2,LAFAYE,Elsa,Mme,UG,Union de la gauche,16209,"25,13","17,88",QUALIF T2,3506,35,53,6ème circonscription,1,53,35,35006
3,MARION,Tangi,M.,RN,Rassemblement National,19960,"30,94","22,02",QUALIF T2,3506,35,53,6ème circonscription,1,53,35,35006
4,DE STAËRCK,Gilliatt,M.,DVG,Divers gauche,131,"0,20","0,14",NON,3506,35,53,6ème circonscription,1,53,35,35006
5,BENOIT,Thierry,M.,ENS,Ensemble ! (Majorité présidentielle),26968,"41,81","29,75",QUALIF T2,3506,35,53,6ème circonscription,1,53,35,35006
6,THEVENET,Pascal,M.,DVC,Divers centre,402,"0,62","0,44",NON,3506,35,53,6ème circonscription,1,53,35,35006
1,LEMOINE,Dylan,M.,RN,Rassemblement National,21184,"28,20","19,86",QUALIF T2,3507,35,53,7ème circonscription,1,53,35,35007
2,BOURGEAUX,Jean-Luc,M.,DVD,Divers droite,32549,"43,33","30,52",QUALIF T2,3507,35,53,7ème circonscription,1,53,35,35007
3,FICHET,Christophe,M.,DVC,Divers centre,3665,"4,88","3,44",NON,3507,35,53,7ème circonscription,1,53,35,35007
4,GUIVARC'H,Nicolas,M.,UG,Union de la gauche,16701,"22,23","15,66",QUALIF T2,3507,35,53,7ème circonscription,1,53,35,35007
5,DESCOTTES,Edouard,M.,EXG,Extrême gauche,1015,"1,35","0,95",NON,3507,35,53,7ème circonscription,1,53,35,35007
1,CHAMPALAUNE,Camille,M.,ECO,Ecologistes,5,"0,01","0,01",NON,3508,35,53,8ème circonscription,1,53,35,35008
2,BOULOUX,Mickaël,M.,UG,Union de la gauche,36029,"52,84","39,18",OUI,3508,35,53,8ème circonscription,1,53,35,35008
3,GARGAM,Mahé,M.,LR,Les Républicains,3390,"4,97","3,69",NON,3508,35,53,8ème circonscription,1,53,35,35008
4,LUCCO,Kellie,Mme,RN,Rassemblement National,9820,"14,40","10,68",NON,3508,35,53,8ème circonscription,1,53,35,35008
5,MAUZE,Hermine,Mme,ENS,Ensemble ! (Majorité présidentielle),17517,"25,69","19,05",NON,3508,35,53,8ème circonscription,1,53,35,35008
6,EGRON,Maël,M.,REG,Régionaliste,768,"1,13","0,84",NON,3508,35,53,8ème circonscription,1,53,35,35008
7,LUCAS,Fabrice,M.,EXG,Extrême gauche,654,"0,96","0,71",NON,3508,35,53,8ème circonscription,1,53,35,35008
1,LE SANT,Ronan,M.,REG,Régionaliste,1084,"1,28","0,94",NON,5601,56,53,1ère circonscription,1,53,56,56001
2,LE BARAILLEC,Yann,M.,DVG,Divers gauche,1898,"2,24","1,64",NON,5601,56,53,1ère circonscription,1,53,56,56001
3,MARTIN,Joseph,M.,RN,Rassemblement National,21454,"25,37","18,56",QUALIF T2,5601,56,53,1ère circonscription,1,53,56,56001
4,VASSEUR,Alice,Mme,DIV,Divers,182,"0,22","0,16",NON,5601,56,53,1ère circonscription,1,53,56,56001
5,GALLO,Anne,Mme,UG,Union de la gauche,23884,"28,24","20,67",QUALIF T2,5601,56,53,1ère circonscription,1,53,56,56001
6,PESCHANSKI,Marc,M.,EXG,Extrême gauche,432,"0,51","0,37",NON,5601,56,53,1ère circonscription,1,53,56,56001
7,LE HÉNANFF,Anne,Mme,ENS,Ensemble ! (Majorité présidentielle),35627,"42,13","30,83",QUALIF T2,5601,56,53,1ère circonscription,1,53,56,56001
1,BENIGUEL,Jade,Mme,UG,Union de la gauche,21405,"25,80","18,82",QUALIF T2,5602,56,53,2ème circonscription,1,53,56,56002
2,CLAVREUIL,Pierre,M.,DVD,Divers droite,7472,"9,00","6,57",NON,5602,56,53,2ème circonscription,1,53,56,56002
3,DE KERSAUSON,Florent,M.,RN,Rassemblement National,24920,"30,03","21,91",QUALIF T2,5602,56,53,2ème circonscription,1,53,56,56002
4,PAHUN,Jimmy,M.,ENS,Ensemble ! (Majorité présidentielle),26667,"32,14","23,45",QUALIF T2,5602,56,53,2ème circonscription,1,53,56,56002
5,TRÉDAN,Maëlig,M.,REG,Régionaliste,1615,"1,95","1,42",NON,5602,56,53,2ème circonscription,1,53,56,56002
6,CHEÈRE,Yves,M.,EXG,Extrême gauche,899,"1,08","0,79",NON,5602,56,53,2ème circonscription,1,53,56,56002
1,DORÉ-LUCAS,Marie Madeleine,Mme,UG,Union de la gauche,13999,"20,41","14,26",QUALIF T2,5603,56,53,3ème circonscription,1,53,56,56003
2,DEVRIENDT,Jocelyne,Mme,REG,Régionaliste,1078,"1,57","1,10",NON,5603,56,53,3ème circonscription,1,53,56,56003
3,ÉPAILLARD,Lionel,M.,ECO,Ecologistes,943,"1,38","0,96",NON,5603,56,53,3ème circonscription,1,53,56,56003
4,PERRAULT,Soizic,Mme,DVD,Divers droite,8340,"12,16","8,50",NON,5603,56,53,3ème circonscription,1,53,56,56003
5,LE PEIH,Nicole,Mme,ENS,Ensemble ! (Majorité présidentielle),18222,"26,57","18,56",QUALIF T2,5603,56,53,3ème circonscription,1,53,56,56003
6,OLIVIERO,Antoine,M.,RN,Rassemblement National,24584,"35,85","25,05",QUALIF T2,5603,56,53,3ème circonscription,1,53,56,56003
7,LEPERT,Julie,Mme,EXG,Extrême gauche,688,"1,00","0,70",NON,5603,56,53,3ème circonscription,1,53,56,56003
8,CUCINIELLO,Julie,Mme,DSV,Droite souverainiste,719,"1,05","0,73",NON,5603,56,53,3ème circonscription,1,53,56,56003
1,MAMAR,Khaled,M.,ECO,Ecologistes,602,"0,75","0,53",NON,5604,56,53,4ème circonscription,1,53,56,56004
2,CRUNIL,Patrice,M.,EXG,Extrême gauche,515,"0,64","0,45",NON,5604,56,53,4ème circonscription,1,53,56,56004
3,GUEGAN,Rozenn,Mme,ENS,Ensemble ! (Majorité présidentielle),12487,"15,48","10,99",NON,5604,56,53,4ème circonscription,1,53,56,56004
4,MOLAC,Paul,M.,REG,Régionaliste,28912,"35,84","25,44",QUALIF T2,5604,56,53,4ème circonscription,1,53,56,56004
5,LE CUILLIER,Katel,Mme,RN,Rassemblement National,25414,"31,51","22,37",QUALIF T2,5604,56,53,4ème circonscription,1,53,56,56004
6,HUET,Bernard,M.,DSV,Droite souverainiste,920,"1,14","0,81",NON,5604,56,53,4ème circonscription,1,53,56,56004
7,LE FLECHER,Lhea,Mme,UG,Union de la gauche,11809,"14,64","10,39",NON,5604,56,53,4ème circonscription,1,53,56,56004
1,MÉTAYER,Lysiane,Mme,ENS,Ensemble ! (Majorité présidentielle),19081,"34,60","23,61",QUALIF T2,5605,56,53,5ème circonscription,1,53,56,56005
2,GIRARD,Damien,M.,UG,Union de la gauche,19612,"35,56","24,27",QUALIF T2,5605,56,53,5ème circonscription,1,53,56,56005
3,PIERRON,Blandine,Mme,EXG,Extrême gauche,1066,"1,93","1,32",NON,5605,56,53,5ème circonscription,1,53,56,56005
4,LE GOFF,Aurélie,Mme,RN,Rassemblement National,15386,"27,90","19,04",QUALIF T2,5605,56,53,5ème circonscription,1,53,56,56005
1,JACQUES,Jean-Michel,M.,ENS,Ensemble ! (Majorité présidentielle),21675,"33,08","23,10",QUALIF T2,5606,56,53,6ème circonscription,1,53,56,56006
2,LAGREE,Kelig,Mme,EXG,Extrême gauche,1213,"1,85","1,29",NON,5606,56,53,6ème circonscription,1,53,56,56006
3,CHARLERY,Valère,M.,DSV,Droite souverainiste,835,"1,27","0,89",NON,5606,56,53,6ème circonscription,1,53,56,56006
4,BARACH,Daniel,M.,DVD,Divers droite,3513,"5,36","3,74",NON,5606,56,53,6ème circonscription,1,53,56,56006
5,GUIHOT-VIEIRA,Nathalie,Mme,RN,Rassemblement National,22728,"34,69","24,22",QUALIF T2,5606,56,53,6ème circonscription,1,53,56,56006
6,BAUDRY,Jean-Michel,M.,UG,Union de la gauche,15561,"23,75","16,58",QUALIF T2,5606,56,53,6ème circonscription,1,53,56,56006
1,MESNIER,Thomas,M.,HOR,Horizons,16784,"30,30","19,94",QUALIF T2,1601,16,75,1ère circonscription,1,75,16,16001
2,NICOLAS,Olivier,M.,EXG,Extrême gauche,818,"1,48","0,97",NON,1601,16,75,1ère circonscription,1,75,16,16001
3,BOIVIN,Alain,M.,LR,Les Républicains,2226,"4,02","2,65",NON,1601,16,75,1ère circonscription,1,75,16,16001
4,PILATO,René,M.,UG,Union de la gauche,18166,"32,80","21,59",QUALIF T2,1601,16,75,1ère circonscription,1,75,16,16001
5,LATUS,Marion,Mme,RN,Rassemblement National,16761,"30,26","19,92",QUALIF T2,1601,16,75,1ère circonscription,1,75,16,16001
6,BERNARD,Doraline,Mme,REC,Reconquête !,633,"1,14","0,75",NON,1601,16,75,1ère circonscription,1,75,16,16001
1,MARTIN,Barthélemy,M.,UXD,Union de l'extrême droite,21440,"38,91","25,72",QUALIF T2,1602,16,75,2ème circonscription,1,75,16,16002
2,JANOT,Alain Gérard,M.,REC,Reconquête !,737,"1,34","0,88",NON,1602,16,75,2ème circonscription,1,75,16,16002
3,DE CLISSON,Aurore,Mme,EXD,Extrême droite,509,"0,92","0,61",NON,1602,16,75,2ème circonscription,1,75,16,16002
4,BESSAS,Françoise,Mme,EXG,Extrême gauche,832,"1,51","1,00",NON,1602,16,75,2ème circonscription,1,75,16,16002
5,JOBIT,Didier,M.,LR,Les Républicains,4829,"8,76","5,79",NON,1602,16,75,2ème circonscription,1,75,16,16002
6,BALLU,Carole,Mme,UG,Union de la gauche,11208,"20,34","13,45",QUALIF T2,1602,16,75,2ème circonscription,1,75,16,16002
7,MARSAUD,Sandra,Mme,ENS,Ensemble ! (Majorité présidentielle),15091,"27,39","18,10",QUALIF T2,1602,16,75,2ème circonscription,1,75,16,16002
8,VINSONNEAU,Corentin,M.,ECO,Ecologistes,457,"0,83","0,55",NON,1602,16,75,2ème circonscription,1,75,16,16002
1,LEBRAUD,Virginie,Mme,UG,Union de la gauche,15653,"25,88","17,26",QUALIF T2,1603,16,75,3ème circonscription,1,75,16,16003
2,CURGALI,Patrick,M.,EXG,Extrême gauche,844,"1,40","0,93",NON,1603,16,75,3ème circonscription,1,75,16,16003
3,FRANÇOIS,Gwenhaël,M.,ENS,Ensemble ! (Majorité présidentielle),14829,"24,52","16,36",QUALIF T2,1603,16,75,3ème circonscription,1,75,16,16003
4,COLOMBIER,Caroline,Mme,RN,Rassemblement National,25976,"42,95","28,65",QUALIF T2,1603,16,75,3ème circonscription,1,75,16,16003
5,SOUCHAUD,Dominique,M.,UDI,Union des Démocrates et Indépendants,2293,"3,79","2,53",NON,1603,16,75,3ème circonscription,1,75,16,16003
6,TOUZÉ,Adrien,M.,REC,Reconquête !,889,"1,47","0,98",NON,1603,16,75,3ème circonscription,1,75,16,16003
