Nom,Prenom,Civilite,LibNua,NumDepCand,Voix,RapVoixExp,CodCirc,NbVoix,RapportExprimes
DUBOST,A.MARIE,Mme,Union pour la majorité présidentielle,14,      10 977,"  21,33",06913,10977,21.33
DAVID,MARTINE,Mme,Socialiste,19,      16 988,"  33,01",06913,16988,33.01
PETIOT,YVES,M.,Lutte ouvrière,109,         543,"   1,06",06913,543,1.06
ROMAN,JOSE,M.,Divers,112,         466,"   0,91",06913,466,0.91
PACCALIN,GERARD,M.,Mouvement national républicain,113,         478,"   0,93",06913,478,0.93
ANDRIEUX,GERARD,M.,Divers droite,116,       2 301,"   4,47",06913,2301,4.47
BERNARD,ALAIN,M.,Divers droite,159,       3 375,"   6,56",06913,3375,6.56
GAY,FLORENCE,Mme,Autre écologiste,204,         793,"   1,54",06913,793,1.54
COLLET,MICHEL,M.,Rassemblement pour la France,210,         680,"   1,32",06913,680,1.32
MALUK MAUREL,NICOLAS,M.,Ligue communiste révolutionnaire,224,         601,"   1,17",06913,601,1.17
LALA,J.CHRISTOPHE,M.,Autre écologiste,235,         310,"   0,60",06913,310,0.6
BOURY,LILIANE,Mme,Front national,4,       5 166,"  19,51",06914,5166,19.51
SARDAT,ANDRE,M.,Union pour la majorité présidentielle,16,       5 801,"  21,91",06914,5801,21.91
GOMMET,M.FRANCE,Mme,Mouvement national républicain,25,         280,"   1,06",06914,280,1.06
GERIN,ANDRE,M.,Communiste,59,       8 569,"  32,36",06914,8569,32.36
BENFERHAT,AHMED,M.,Les Verts,61,       1 354,"   5,11",06914,1354,5.11
CHALONS,FRANCOISE,Mme,Ligue communiste révolutionnaire,68,         678,"   2,56",06914,678,2.56
TARDY,J. PIERRE,M.,Lutte ouvrière,111,         453,"   1,71",06914,453,1.71
SOUVIGNET,MARTINE,Mme,Pôle républicain,126,         554,"   2,09",06914,554,2.09
DUBOIS,STEPHANE,M.,Extrême gauche,133,          85,"   0,32",06914,85,0.32
BONY,JOELLE,Mme,Extrême gauche,136,         115,"   0,43",06914,115,0.43
EDERY,MICHELE,Mme,Divers gauche,141,       1 298,"   4,90",06914,1298,4.9
VALERO,REMY,M.,Autre écologiste,153,         145,"   0,55",06914,145,0.55
MOREL,YVES,M.,Autre écologiste,175,         190,"   0,72",06914,190,0.72
RICHARD,ANDREE,Mme,Divers droite,203,       1 353,"   5,11",06914,1353,5.11
VOYANT,SERGE,M.,Rassemblement pour la France,218,         436,"   1,65",06914,436,1.65
JOYANDET,Alain,M.,Union pour la majorité présidentielle,1,      19 199,"  45,85",07001,19199,45.85
CHATELAIN,Philippe,M.,Les Verts,2,         905,"   2,16",07001,905,2.16
BRISSAUD,J.Marc,M.,Mouvement national républicain,18,         528,"   1,26",07001,528,1.26
OSSTYN,André,M.,Mouvement pour la France,22,         270,"   0,64",07001,270,0.64
GROGNU,Marcel,M.,Front national,25,       5 630,"  13,45",07001,5630,13.45
GARRET,Thérèse,Mme,Lutte ouvrière,28,         476,"   1,14",07001,476,1.14
FORESTIER,Philippe,M.,Régionaliste,29,         161,"   0,38",07001,161,0.38
RENARD,Brigitte,Mme,Chasse-Pêche-Nature et Traditions,32,         801,"   1,91",07001,801,1.91
BERNABE,Frédéric,M.,Communiste,33,       1 667,"   3,98",07001,1667,3.98
SILVAIN,Martine,Mme,Socialiste,37,       9 881,"  23,60",07001,9881,23.6
DURAND-MIGEON,Michèle,Mme,Autre écologiste,43,         388,"   0,93",07001,388,0.93
PAZ,José,M.,Autre écologiste,44,         174,"   0,42",07001,174,0.42
CHEVIET,Paul,M.,Pôle républicain,47,       1 789,"   4,27",07001,1789,4.27
BROUILLARD,Gilbert,M.,Mouvement national républicain,17,         546,"   1,40",07002,546,1.4
MERA,yves,M.,Mouvement pour la France,19,         418,"   1,07",07002,418,1.07
THIEBAUT,Claude,M.,Front national,27,       7 650,"  19,58",07002,7650,19.58
HENNEQUIN,Noel,M.,Lutte ouvrière,30,         853,"   2,18",07002,853,2.18
KMOCH,Josiane,Mme,Autre écologiste,34,         229,"   0,59",07002,229,0.59
HABERT,Catherine,Mme,Les Verts,38,         719,"   1,84",07002,719,1.84
DEVILLERS,Laure,Mme,Régionaliste,39,         157,"   0,40",07002,157,0.4
LAZAR,Gilles,M.,Communiste,40,       2 041,"   5,22",07002,2041,5.22
BRIOT,Maryvonne,Mme,Union pour la majorité présidentielle,41,      12 124,"  31,03",07002,12124,31.03
SEVILLA,Xavier,M.,Chasse-Pêche-Nature et Traditions,42,         766,"   1,96",07002,766,1.96
ROBERT,Denis,M.,Autre écologiste,46,         576,"   1,47",07002,576,1.47
MICHEL,J.Pierre,M.,Divers gauche,49,      12 999,"  33,26",07002,12999,33.26
LIGNEY,M.France,Mme,Mouvement national républicain,20,         526,"   1,57",07003,526,1.57
CAVAGNAC,Claude,Mme,Chasse-Pêche-Nature et Traditions,21,         606,"   1,81",07003,606,1.81
RAISON,Michel,M.,Union pour la majorité présidentielle,23,      12 723,"  38,06",07003,12723,38.06
MARIOT,J.Paul,M.,Socialiste,24,      12 260,"  36,68",07003,12260,36.68
JEANMOUGIN,A.Marie,Mme,Front national,26,       4 969,"  14,86",07003,4969,14.86
JACQUES,Gaëtan,M.,Régionaliste,31,         127,"   0,38",07003,127,0.38
ROUILLON,Daniel,M.,Lutte ouvrière,36,         583,"   1,74",07003,583,1.74
DUMORA,Maryvonne,Mme,Communiste,45,         559,"   1,67",07003,559,1.67
BATLOGG,Guy,M.,Autre écologiste,48,         540,"   1,62",07003,540,1.62
JEANMOUGIN,Christine,Mme,Extrême gauche,50,         273,"   0,82",07003,273,0.82
BOUGET,Emmanuelle,Mme,Autre écologiste,51,         192,"   0,57",07003,192,0.57
GERARD,Alain,M.,Divers,52,          70,"   0,21",07003,70,0.21
HENRY,PIERRE,M.,Mouvement national républicain,1,         356,"   0,91",07101,356,0.91
VOISIN,GERARD,M.,Union pour la majorité présidentielle,2,      19 824,"  50,67",07101,19824,50.67
PAGNOTTE,YVES,M.,Divers gauche,3,       6 807,"  17,40",07101,6807,17.4
MARTINI,CLAUDE,M.,Autre écologiste,4,         465,"   1,19",07101,465,1.19
DEMANGELLE,M.ODILE,Mme,Lutte ouvrière,5,         400,"   1,02",07101,400,1.02
MARTIN,MAURICE,M.,Front national,21,       4 014,"  10,26",07101,4014,10.26
FROIDEVAUX,GILBERT,M.,Autre écologiste,38,         241,"   0,62",07101,241,0.62
JEZEQUEL,J.FRANCOIS,M.,Ligue communiste révolutionnaire,39,         858,"   2,19",07101,858,2.19
BATHIAS,CHANTAL,Mme,Communiste,46,       1 351,"   3,45",07101,1351,3.45
SCHMINKE,BERNARD,M.,Divers,53,          58,"   0,15",07101,58,0.15
BELLASI,ANNIE,Mme,Divers droite,55,         451,"   1,15",07101,451,1.15
BERTHELIER,RENEE,Mme,Divers,57,          14,"   0,04",07101,14,0.04
BREUILLARD,LUCIA,Mme,Divers,71,         494,"   1,26",07101,494,1.26
DEVELAY,LAURENT,M.,Les Verts,73,       3 788,"   9,68",07101,3788,9.68
THIOLLIERE,MONIQUE,Mme,Mouvement national républicain,7,         224,"   0,54",07102,224,0.54
LELONG,JACQUELINE,Mme,Lutte ouvrière,23,         589,"   1,41",07102,589,1.41
REBILLARD,JACQUES,M.,Radical de gauche,25,      15 419,"  36,99",07102,15419,36.99
BIGNON,M.CHRISTINE,Mme,Front national,27,       4 847,"  11,63",07102,4847,11.63
LOUIS,HUBERT,M.,Communiste,34,       1 456,"   3,49",07102,1456,3.49
DESLOIRE,JACQUELINE,Mme,Les Verts,37,         770,"   1,85",07102,770,1.85
NESME,J.MARC,M.,Union pour la majorité présidentielle,42,      17 008,"  40,80",07102,17008,40.8
RAYMOND,NICOLE,Mme,Chasse-Pêche-Nature et Traditions,48,         650,"   1,56",07102,650,1.56
FIEVRE,JEAN,M.,Divers,54,          63,"   0,15",07102,63,0.15
LEVERGER,COLETTE,Mme,Divers,64,         349,"   0,84",07102,349,0.84
SABATTIER,FREDERIC,M.,Mouvement pour la France,68,         308,"   0,74",07102,308,0.74
PERRAGUIN,CLAUDE,M.,Mouvement national républicain,8,         433,"   1,02",07103,433,1.02
COSTE,SIMONNE,Mme,Lutte ouvrière,15,         521,"   1,22",07103,521,1.22
DEVINEAU-JUILLET,JOELLE,Mme,Mouvement pour la France,19,         731,"   1,72",07103,731,1.72
SAINT LEGER DE,PIERRE,M.,Front national,30,       4 685,"  11,00",07103,4685,11.0
DAVANTURE,ALAIN,M.,Extrême gauche,35,         286,"   0,67",07103,286,0.67
ANCIAUX,J.PAUL,M.,Union pour la majorité présidentielle,43,      15 881,"  37,29",07103,15881,37.29
PAILLARD,XAVIER,M.,Divers,44,         229,"   0,54",07103,229,0.54
BAUMEL,PHILIPPE,M.,Socialiste,45,      11 953,"  28,07",07103,11953,28.07
TUROMAN,NICOLAS,M.,Communiste,51,       1 255,"   2,95",07103,1255,2.95
BROCHOT,MAURICE,M.,Ligue communiste révolutionnaire,56,         772,"   1,81",07103,772,1.81
BRUNET LECHENAULT,CLAUDETTE,Mme,Radical de gauche,59,       4 023,"   9,45",07103,4023,9.45
BESCOUT,LIONEL,M.,Union pour la démocratie française,66,         896,"   2,10",07103,896,2.1
DUPLATRE,GUY,M.,Chasse-Pêche-Nature et Traditions,69,         479,"   1,12",07103,479,1.12
BOUVARD,GUILLAUME,M.,Divers,72,         443,"   1,04",07103,443,1.04
RUDOWSKI,MICHEL,M.,Mouvement national républicain,9,         341,"   0,91",07104,341,0.91
GAGNARD,MAURICE JEAN,M.,Communiste,13,       1 831,"   4,90",07104,1831,4.9
DUSSAUGE,PASCAL,M.,Lutte ouvrière,16,         748,"   2,00",07104,748,2.0
ANDRE,ANTOINE,M.,Divers droite,24,      10 392,"  27,82",07104,10392,27.82
MATHUS,DIDIER,M.,Socialiste,29,      15 492,"  41,48",07104,15492,41.48
LAUNAY,CHRISTIAN,M.,Front national,31,       4 107,"  11,00",07104,4107,11.0
CHEZE,DIANE,Mme,Union pour la majorité présidentielle,60,       2 778,"   7,44",07104,2778,7.44
REGNAULT,ELIANE,Mme,Divers droite,61,         849,"   2,27",07104,849,2.27
RAYMOND,MICHEL,M.,Chasse-Pêche-Nature et Traditions,70,         706,"   1,89",07104,706,1.89
CANAAN,JACQUES,M.,Divers,74,         106,"   0,28",07104,106,0.28
COUPAT,JEAN,M.,Mouvement national républicain,6,         775,"   1,98",07105,775,1.98
DUFRAIGNE,PASCAL,M.,Lutte ouvrière,18,         630,"   1,61",07105,630,1.61
PERBEN,DOMINIQUE,M.,Union pour la majorité présidentielle,22,      19 447,"  49,63",07105,19447,49.63
COLIN-CORDIER,M.CLAUDE,Mme,Les Verts,28,       1 181,"   3,01",07105,1181,3.01
BESSIRE,BERNADETTE,Mme,Front national,32,       3 936,"  10,04",07105,3936,10.04
LEFEBVRE,GUY,M.,Autre écologiste,33,         375,"   0,96",07105,375,0.96
LAVILLE,BETTINA,Mme,Socialiste,41,      11 088,"  28,30",07105,11088,28.3
MARTIN,M.CLAUDE,Mme,Communiste,49,       1 187,"   3,03",07105,1187,3.03
BRANDILY,SAMUEL,M.,Pôle républicain,50,         456,"   1,16",07105,456,1.16
VIDAL SOLER,EMMANUEL,M.,Divers,52,         111,"   0,28",07105,111,0.28
BARRAL,DANIELE,Mme,Mouvement national républicain,10,         509,"   0,99",07106,509,0.99
SZPINER,FRANCIS,M.,Union pour la majorité présidentielle,11,      17 013,"  33,01",07106,17013,33.01
MONTEBOURG,ARNAUD,M.,Socialiste,12,      22 133,"  42,94",07106,22133,42.94
BENLAKEHAL,NOURRI,M.,Autre écologiste,14,         440,"   0,85",07106,440,0.85
COROT,GILLES,M.,Lutte ouvrière,17,         583,"   1,13",07106,583,1.13
OBOZIL,GUY,M.,Chasse-Pêche-Nature et Traditions,20,       1 147,"   2,23",07106,1147,2.23
DUBREUIL,M.ANNE,Mme,Front national,26,       5 170,"  10,03",07106,5170,10.03
TALES,GUY,M.,Communiste,36,       1 217,"   2,36",07106,1217,2.36
PRADIER,ALAIN,M.,Divers droite,40,       1 493,"   2,90",07106,1493,2.9
HOLLINGER,YVES,M.,Ligue communiste révolutionnaire,62,         629,"   1,22",07106,629,1.22
JUHE,DENIS,M.,Les Verts,63,         563,"   1,09",07106,563,1.09
LE CADRE COURTIAL,A.MARIE,Mme,Divers,65,         647,"   1,26",07106,647,1.26
HELLIER,PIERRE,M.,Union pour la majorité présidentielle,1,      21 910,"  51,14",07201,21910,51.14
DELORY,JEANNETTE,Mme,Mouvement national républicain,2,         297,"   0,69",07201,297,0.69
LANAUZE DE,THIERRY,M.,Mouvement pour la France,3,         811,"   1,89",07201,811,1.89
GARCIA,FRANCOIS,M.,Lutte ouvrière,10,         648,"   1,51",07201,648,1.51
PAVE,MARTINE,Mme,Chasse-Pêche-Nature et Traditions,27,         490,"   1,14",07201,490,1.14
KARAMANLI,MARIETTA,Mme,Socialiste,33,      11 827,"  27,61",07201,11827,27.61
GONTHIER,SAMUEL,M.,Les Verts,34,       1 557,"   3,63",07201,1557,3.63
ROUSSEAU,M.CLAUDE,Mme,Ligue communiste révolutionnaire,35,         672,"   1,57",07201,672,1.57
MENARD,EVELYNE,Mme,Front national,40,       3 013,"   7,03",07201,3013,7.03
CREPALDI,FREDERIC,M.,Divers,52,         146,"   0,34",07201,146,0.34
LE BOTERFF,OUAFA,Mme,Communiste,58,         649,"   1,51",07201,649,1.51
LEYLAVERGNE,DOMINIQUE,Mme,Divers gauche,59,         638,"   1,49",07201,638,1.49
LECORNUE,LIONEL,M.,Autre écologiste,60,         181,"   0,42",07201,181,0.42
BARLEMONT,J.CLAUDE,M.,Mouvement national républicain,5,         485,"   1,02",07202,485,1.02
GUIBERT,GERAUD,M.,Socialiste,6,      14 445,"  30,45",07202,14445,30.45
GEVEAUX,J.MARIE,M.,Union pour la majorité présidentielle,7,      20 163,"  42,50",07202,20163,42.5
JOUANNEAU,J.CLAUDE,M.,Mouvement pour la France,8,         509,"   1,07",07202,509,1.07
CHEERE,YVES,M.,Lutte ouvrière,9,         738,"   1,56",07202,738,1.56
HOUDBINE,CHRISTELLE,Mme,Autre écologiste,16,         147,"   0,31",07202,147,0.31
GALMARD,J.CLAUDE,M.,Divers,32,         368,"   0,78",07202,368,0.78
MADELIN,FREDERIC,M.,Ligue communiste révolutionnaire,36,         842,"   1,77",07202,842,1.77
DESILES,GERARD,M.,Extrême gauche,43,         282,"   0,59",07202,282,0.59
VIOT,ERIC,M.,Autre écologiste,50,         338,"   0,71",07202,338,0.71
MARIE,PHILIPPE,M.,Divers droite,53,         175,"   0,37",07202,175,0.37
GAVALLET,J.CHRISTOPHE,M.,Les Verts,54,       1 418,"   2,99",07202,1418,2.99
LAUDE,J.CLAUDE,M.,Communiste,55,       2 206,"   4,65",07202,2206,4.65
HAUDEBOURG,BRIGITTE,Mme,Divers gauche,56,       1 427,"   3,01",07202,1427,3.01
NABI,YAHIA dit DRISS,M.,Divers,65,         272,"   0,57",07202,272,0.57
BODIGER,P.JEAN,M.,Front national,66,       3 631,"   7,65",07202,3631,7.65
OMENETTO,GUIDO,M.,Mouvement national républicain,12,         470,"   0,95",07203,470,0.95
LORILLEUX,AGNES,Mme,Socialiste,13,      15 450,"  31,07",07203,15450,31.07
PAVY,BEATRICE,Mme,Union pour la majorité présidentielle,14,      19 521,"  39,26",07203,19521,39.26
SEGUI,NATHALIE,Mme,Mouvement pour la France,15,         943,"   1,90",07203,943,1.9
ABECASSIS,EVELINE,Mme,Lutte ouvrière,17,         859,"   1,73",07203,859,1.73
SAVIGNY,A.MARIE,Mme,Chasse-Pêche-Nature et Traditions,29,         623,"   1,25",07203,623,1.25
BAILLEUL,DANIEL,M.,Union pour la démocratie française,30,       2 113,"   4,25",07203,2113,4.25
PRADIER,THIERRY,M.,Les Verts,31,       1 876,"   3,77",07203,1876,3.77
MARTIN,CHRISTIAN,M.,Communiste,37,       1 516,"   3,05",07203,1516,3.05
MORGILLO,ALEXANDRA-PAOLA,Mme,Divers,44,         162,"   0,33",07203,162,0.33
MILON-PIGALE,SYLVIANE,Mme,Extrême gauche,45,         549,"   1,10",07203,549,1.1
HOUGET,GUY,M.,Front national,46,       4 449,"   8,95",07203,4449,8.95
CHATEAU,MARTIAL,M.,Ligue communiste révolutionnaire,61,         984,"   1,98",07203,984,1.98
GOUPIL,BRIGITTE,Mme,Autre écologiste,62,         205,"   0,41",07203,205,0.41
FILLON,FRANCOIS,M.,Union pour la majorité présidentielle,4,      25 804,"  55,21",07204,25804,55.21
VIGNOT,CLAUDE,M.,Mouvement national républicain,11,         335,"   0,72",07204,335,0.72
LEMAITRE,CHRISTOPHE,M.,Autre écologiste,18,         281,"   0,60",07204,281,0.6
NOUCHY,THIERRY,M.,Lutte ouvrière,19,         712,"   1,52",07204,712,1.52
LE FOLL,STEPHANE,M.,Socialiste,28,      11 712,"  25,06",07204,11712,25.06
LEPROUST,GILLES,M.,Communiste,38,       1 948,"   4,17",07204,1948,4.17
NIEDERKORN,DOMINIQUE,Mme,Les Verts,41,       1 620,"   3,47",07204,1620,3.47
MAUGER,FRANCOISE,Mme,Front national,42,       3 035,"   6,49",07204,3035,6.49
EDOM,FRANCOIS,M.,Divers gauche,63,       1 294,"   2,77",07204,1294,2.77
BRANCHE,J.MICHEL,M.,Union pour la démocratie française,20,       2 318,"   4,45",07205,2318,4.45
ROUILLON,CHRISTOPHE,M.,Socialiste,21,      15 498,"  29,75",07205,15498,29.75
LE MENER,DOMINIQUE,M.,Union pour la majorité présidentielle,22,      20 345,"  39,06",07205,20345,39.06
BAYLE DE JESSE,CECILE,Mme,Mouvement pour la France,23,       2 858,"   5,49",07205,2858,5.49
FOUQUET,KARINE,Mme,Lutte ouvrière,24,       1 058,"   2,03",07205,1058,2.03
LAGRANGE,J.FRANCOIS,M.,Mouvement national républicain,25,         471,"   0,90",07205,471,0.9
VILLEDIEU DE TORCY,PHILIPPE,M.,Chasse-Pêche-Nature et Traditions,26,         774,"   1,49",07205,774,1.49
GUYAU,GERARD,M.,Ligue communiste révolutionnaire,39,         876,"   1,68",07205,876,1.68
MALEYRAT,LUCIENNE,Mme,Front national,48,       4 332,"   8,32",07205,4332,8.32
LEROYER,J.CLAUDE,M.,Pôle républicain,49,         511,"   0,98",07205,511,0.98
MOTREUIL,M.LAURE,Mme,Les Verts,51,       1 889,"   3,63",07205,1889,3.63
TOTEE,JOCELYNE,Mme,Communiste,64,       1 157,"   2,22",07205,1157,2.22
LAINEZ,FRANCOISE,Mme,Lutte ouvrière,3,         538,"   0,86",07301,538,0.86
BRAULT,GINETTE,Mme,Front national,4,       7 664,"  12,31",07301,7664,12.31
LESBACHES,JACQUES,M.,Autre écologiste,5,         383,"   0,62",07301,383,0.62
DORD,DOMINIQUE,M.,Union pour la majorité présidentielle,8,      29 932,"  48,08",07301,29932,48.08
REPENTIN,THIERRY,M.,Socialiste,9,      15 240,"  24,48",07301,15240,24.48
MINA,NICOLE,Mme,Mouvement national républicain,13,         588,"   0,94",07301,588,0.94
MANTELLO,LUC,M.,Pôle républicain,15,         840,"   1,35",07301,840,1.35
DUCROS,JOËL,M.,Régionaliste,17,       1 049,"   1,69",07301,1049,1.69
VUONO,ANTONELLA,Mme,Ligue communiste révolutionnaire,21,       1 000,"   1,61",07301,1000,1.61
FONTAINES DE,CHRISTINE,Mme,Mouvement pour la France,29,         362,"   0,58",07301,362,0.58
COQUEMER,SOPHIE,Mme,Communiste,30,       1 535,"   2,47",07301,1535,2.47
SIBUET,ROGER,M.,Divers droite,40,         471,"   0,76",07301,471,0.76
LECLAIR,BENOIT,M.,Les Verts,42,       2 311,"   3,71",07301,2311,3.71
ODDOUX,CHRISTOPHE,M.,Divers,43,         197,"   0,32",07301,197,0.32
FEO,HELENE,Mme,Divers,45,         143,"   0,23",07301,143,0.23
SONDAZ,BERNADETTE,Mme,Front national,7,       4 651,"   9,77",07302,4651,9.77
RABILLER,DANIELLE,Mme,Les Verts,11,       1 521,"   3,20",07302,1521,3.2
TROUILLARD,GERARD,M.,Mouvement national républicain,14,         318,"   0,67",07302,318,0.67
MARTIN,GUY,M.,Régionaliste,18,       1 122,"   2,36",07302,1122,2.36
VAIRETTO,ANDRE,M.,Socialiste,20,      11 749,"  24,69",07302,11749,24.69
BRUN,CATHERINE,Mme,Lutte ouvrière,22,         439,"   0,92",07302,439,0.92
GAYMARD,HERVE,M.,Union pour la majorité présidentielle,25,      24 232,"  50,92",07302,24232,50.92
BERGER,FREDERIC,M.,Divers droite,27,           0,"   0,00",07302,0,0.0
PERRIER,PHILIPPE,M.,Communiste,28,       1 981,"   4,16",07302,1981,4.16
LEROY,ARMELLE,Mme,Autre écologiste,31,         431,"   0,91",07302,431,0.91
STEBLER,SONIA,Mme,Pôle républicain,37,         356,"   0,75",07302,356,0.75
BIGUET,PIERRE,M.,Régionaliste,38,         221,"   0,46",07302,221,0.46
BOUVIER,MIREILLE,Mme,Autre écologiste,39,         457,"   0,96",07302,457,0.96
GALLERINI,JOSIANE,Mme,Autre écologiste,46,         112,"   0,24",07302,112,0.24
BOUVARD,MICHEL,M.,Union pour la majorité présidentielle,1,      25 191,"  44,78",07303,25191,44.78
LAURENT,RENEE,Mme,Extrême gauche,2,         258,"   0,46",07303,258,0.46
LACLAIS,BERNADETTE,Mme,Socialiste,10,      14 235,"  25,30",07303,14235,25.3
RICHARD-CHEVALIER,J.MARIE,M.,Front national,16,       6 199,"  11,02",07303,6199,11.02
BLANC,JEAN,M.,Régionaliste,19,       1 564,"   2,78",07303,1564,2.78
LANG,J.PAUL,M.,Lutte ouvrière,23,         434,"   0,77",07303,434,0.77
VALLET,MICHEL,M.,Communiste,24,       2 436,"   4,33",07303,2436,4.33
ROTA,BRUNO,M.,Autre écologiste,26,         471,"   0,84",07303,471,0.84
GIROD,HELENE,Mme,Mouvement national républicain,32,         434,"   0,77",07303,434,0.77
JOLIVET,SEBASTIEN,M.,Ligue communiste révolutionnaire,33,         945,"   1,68",07303,945,1.68
COLONEL,FRANCIS,M.,Divers,34,           0,"   0,00",07303,0,0.0
GUILHAUDIN,NICOLE,Mme,Les Verts,35,       2 549,"   4,53",07303,2549,4.53
FAVIER,ROGER,M.,Pôle républicain,36,       1 378,"   2,45",07303,1378,2.45
PELLEGRIN,GUY,M.,Autre écologiste,44,         160,"   0,28",07303,160,0.28
TROUILLET,YOLANDE,Mme,Mouvement pour la France,2,       1 099,"   1,88",07401,1099,1.88
ACCOYER,BERNARD,M.,Union pour la majorité présidentielle,6,      29 050,"  49,70",07401,29050,49.7
HAMEL,RENE,M.,Extrême gauche,10,         275,"   0,47",07401,275,0.47
VASSIEUX,JACQUES,M.,Front national,14,       6 770,"  11,58",07401,6770,11.58
LUNEL,BETHSABEE,Mme,Ligue communiste révolutionnaire,15,         835,"   1,43",07401,835,1.43
BESSON,J.PIERRE,M.,Divers,18,         266,"   0,46",07401,266,0.46
SAILLAND,JEAN,M.,Divers gauche,21,         145,"   0,25",07401,145,0.25
MACE,J.PAUL,M.,Lutte ouvrière,22,         457,"   0,78",07401,457,0.78
DUTHOIT,ANNIE,Mme,Autre écologiste,23,         796,"   1,36",07401,796,1.36
GILLET DE THOREY,SYLVIE,Mme,Socialiste,26,      14 660,"  25,08",07401,14660,25.08
ABEILLE,PATRICE,M.,Régionaliste,28,       1 045,"   1,79",07401,1045,1.79
BURLATS,OLIVIER,M.,Mouvement national républicain,64,         375,"   0,64",07401,375,0.64
SCIANGULA,J.MARIE,M.,Divers,66,         348,"   0,60",07401,348,0.6
WESOLY,RENE,M.,Autre écologiste,68,         321,"   0,55",07401,321,0.55
PAVLOU,MARIANNA,Mme,Autre écologiste,71,         224,"   0,38",07401,224,0.38
GOMEZ,MANUELA,Mme,Communiste,93,         806,"   1,38",07401,806,1.38
CARVOU,BETTY,Mme,Divers,96,         978,"   1,67",07401,978,1.67
